+---------+-------------------------------+---------------------+
| section | audit_name                    | audited_at          |
+---------+-------------------------------+---------------------+
| audit   | 22_nektulos_lavastorm_version | 2026-05-24 15:34:07 |
+---------+-------------------------------+---------------------+
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------+
| section    | note                                                                                                                                                |
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------+
| audit_note | Read-only: inspect zone rows, zone_points, doors/PoK stone style links, and spawn2 rows for nektulos/lavastorm before any recovery SQL is promoted. |
+------------+-----------------------------------------------------------------------------------------------------------------------------------------------------+
+--------------+---------------------------+------------------------------+-------------+----------------+
| section      | COLUMN_NAME               | COLUMN_TYPE                  | IS_NULLABLE | COLUMN_DEFAULT |
| zone_points_to_target_zone_ids | 2401 | soldunga    |       0 |      1 |        0 |       0 |      0 |       0 |      784 |      228 |      128 |            999 |        0 |             27 |               0 |      0 |          4294967295 |            -1 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| zone_points_to_target_zone_ids | 1147 | soldungb    |       0 |      1 |     -410 |    -265 |   -108 |       0 |  2367.86 |   186.99 |    13.84 |            128 |        0 |             27 |               0 |      0 |          4294967295 |             9 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| zone_points_to_target_zone_ids | 2400 | soldungb    |       0 |      1 |     -410 |    -265 |   -108 |       0 |      911 |      484 |       55 |            106 |        0 |             27 |               0 |      0 |          4294967295 |            -1 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
| zone_points_to_target_zone_ids |  752 | soltemple   |       0 |      1 |        0 |       0 |      0 |       0 |     1158 |    -1808 |  -103.35 |            260 |        0 |             27 |               0 |      0 |          4294967295 |             9 |            -1 | NULL          | NULL                   |          0 |      0 |     0 |
| zone_points_to_target_zone_ids | 4503 | soltemple   |       0 |      1 |        0 |       0 |      0 |       0 |     1344 |      331 |      149 |            999 |        0 |             27 |               0 |      0 |          4294967295 |            -1 |             8 | NULL          | NULL                   |          0 |      0 |     0 |
+--------------------------------+------+-------------+---------+--------+----------+---------+--------+---------+----------+----------+----------+----------------+----------+----------------+-----------------+--------+---------------------+---------------+---------------+---------------+------------------------+------------+--------+-------+
+-------------------------------+-------+--------+-------------+---------+----------------+----------+----------+----------+----------+----------+-------+----------+---------+-----------+-------------+-------------+---------------+------------+------------+-------------+---------------+--------+---------+--------+--------------+--------------+---------+------+--------+---------------------+--------------+--------------+---------------+---------------+---------------+------------------------+
| section                       | id    | doorid | zone        | version | name           | pos_y    | pos_x    | pos_z    | heading  | opentype | guild | lockpick | keyitem | nokeyring | triggerdoor | triggertype | disable_timer | doorisopen | door_param | dest_zone   | dest_instance | dest_x | dest_y  | dest_z | dest_heading | invert_state | incline | size | buffer | client_version_mask | is_ldon_door | dz_switch_id | min_expansion | max_expansion | content_flags | content_flags_disabled |
+-------------------------------+-------+--------+-------------+---------+----------------+----------+----------+----------+----------+----------+-------+----------+---------+-----------+-------------+-------------+---------------+------------+------------+-------------+---------------+--------+---------+--------+--------------+--------------+---------+------+--------+---------------------+--------------+--------------+---------------+---------------+---------------+------------------------+
| doors_from_or_to_target_zones | 13017 |      1 | corathus    |       1 | POKTELE500     |     -391 |     12.2 |      -49 |        0 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | nektulos    |             0 |   1247 |      82 |     -6 |          396 |            0 |       0 |  100 |      0 |                   3 |            0 |            0 |             4 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 17152 |    112 | corathus    |       0 | POKTELE500     |     -391 |     12.2 |      -49 |        0 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | nektulos    |             1 | 1192.5 | -1066.1 |   -1.5 |        498.6 |            0 |       0 |  100 |      0 |          4294967292 |            0 |            0 |             4 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 40308 |      2 | lavastorm   |       0 | SOLPLUG        |     1365 |      331 |      122 |        0 |       58 |     0 |        0 |       0 |         1 |           0 |           0 |             0 |          0 |          0 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |             0 |             8 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 40309 |      3 | lavastorm   |       0 | SOLPLUG        |     1370 |      331 |    145.1 |        0 |       58 |     0 |        0 |       0 |         1 |           0 |           0 |             0 |          0 |          0 | soltemple   |             0 |     56 |     250 |      3 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |             0 |             8 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33837 |      3 | lavastorm   |       1 | OBJ_FIREPIT00_ |  3637.31 |  518.644 | -16.1246 |      357 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 40310 |      4 | lavastorm   |       0 | SOLPLUG        |      908 |      484 |     15.4 |        0 |       58 |     0 |        0 |       0 |         1 |           0 |           0 |             0 |          0 |          0 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |             0 |             8 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33838 |      8 | lavastorm   |       1 | OBJ_GYPWAG00_  |  3637.69 |  582.738 | -12.7769 |      102 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33839 |      9 | lavastorm   |       1 | OBJ_GYPWAG01_  |  3698.94 |  530.649 | -6.08909 |      273 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33840 |     10 | lavastorm   |       1 | OBJ_GYPWAG01_  |  3646.36 |  461.986 | -3.34029 |      146 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |     508 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33841 |     11 | lavastorm   |       1 | OBJ_FIREPIT00_ |  3073.39 | -321.888 |  35.2058 |       76 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |     509 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33842 |     12 | lavastorm   |       1 | OBJ_GYPWAG01_  |  3083.22 | -266.924 |  45.5089 |      371 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33843 |     13 | lavastorm   |       1 | OBJ_GYPWAG01_  |  3023.21 | -292.947 |  45.9013 |      472 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33844 |     14 | lavastorm   |       1 | OBJ_GYPWAG01_  |  3687.05 |  482.761 | -5.66378 |      205 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33845 |     15 | lavastorm   |       1 | OBJ_GYPWAG01_  |  2287.52 | -47.8964 |  79.0794 |      225 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |     500 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33846 |     16 | lavastorm   |       1 | OBJ_GYPWAG01_  |  2221.79 | -74.2806 |  77.3294 |       95 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 33847 |     17 | lavastorm   |       1 | OBJ_GYPWAG00_  |  2232.93 | -18.2295 |  71.7126 |      190 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          3 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       6 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones |  1395 |     19 | lavastorm   |       1 | GOBTENT        |  1154.14 |  846.036 |  183.258 |        0 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones |  1394 |     20 | lavastorm   |       1 | GOBTENT        |  1250.38 |  845.184 |  179.909 |      256 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones |  1393 |     21 | lavastorm   |       1 | GOBTENT        |  1193.16 |  809.383 |  180.855 |      128 |       55 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12277 |      6 | nektulos    |       0 | MONU1          |  1660.68 |  1282.34 | -1.10991 |  248.268 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12276 |      7 | nektulos    |       0 | MONU1          |  2121.57 |  808.209 | -9.10295 |  399.629 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12275 |      8 | nektulos    |       0 | MONU1          |   2540.7 |  689.301 |  -40.578 |  378.982 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12274 |      9 | nektulos    |       0 | MONU1          |  1965.25 |  1049.33 | -37.1424 |  290.242 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12273 |     10 | nektulos    |       0 | MONU6          |  2240.04 |   1228.6 |  14.7319 |      116 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |     261 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12272 |     11 | nektulos    |       0 | CAMPFIRE       |  2232.73 |  1189.35 | -31.4805 |  397.867 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |     505 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12271 |     12 | nektulos    |       0 | ORCTENT        | -517.991 |  800.776 |  -10.636 |  451.142 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       1 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12270 |     13 | nektulos    |       0 | ORCTENT        |  -494.24 |  705.553 |   -8.748 |  82.0426 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12269 |     14 | nektulos    |       0 | ORCFLAG2       | -461.274 |  810.244 | -9.13873 | 0.395359 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12268 |     15 | nektulos    |       0 | ORCTENT        | -186.524 | -580.849 |   -8.998 |   114.29 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12267 |     16 | nektulos    |       0 | ORCTENT        |  -115.06 | -521.394 | -8.43915 |  197.528 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12266 |     17 | nektulos    |       0 | ORCTENT        |  -66.582 | -449.364 | -8.26342 |   245.67 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12265 |     18 | nektulos    |       0 | ORCFLAG2       | -143.138 | -535.094 | -8.71255 |  190.436 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12264 |     19 | nektulos    |       0 | ORCFLAG2       | -78.8839 |  -410.07 |   -8.748 |  247.794 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12263 |     20 | nektulos    |       0 | ORCFLAG2       | -221.182 | -557.259 |   -8.748 |  103.932 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12262 |     21 | nektulos    |       0 | CAMPFIRE       | -174.635 | -465.227 |   -8.748 |  185.191 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12278 |     22 | nektulos    |       0 | DEDPINE        | -1067.39 |  446.659 |   -8.748 |  240.011 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12279 |     23 | nektulos    |       0 | DEDPINE1       | -1057.67 |  519.105 | -8.43662 |  222.287 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12280 |     24 | nektulos    |       0 | MONU6          | -1061.95 |  484.404 | -8.66522 |  246.286 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12281 |     25 | nektulos    |       0 | DEDPINE1       |    -1122 |  425.835 | -8.63128 |  416.524 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12282 |     26 | nektulos    |       0 | CAMPFIRE       | -468.191 |  758.839 |   -8.748 |   11.134 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 12283 |     78 | nektulos    |       0 | POKTELE500     |  742.973 | -342.478 | -8.34902 |   267.81 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         77 | poknowledge |             0 |    132 |    -841 |   -157 |            2 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |             4 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 13016 |     79 | nektulos    |       0 | POKTELE500     |       81 |     1286 |       -9 |      198 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | corathus    |             0 |    1.6 |    -325 |  -47.1 |            2 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            10 |            99 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 15975 |     80 | nektulos    |       1 | OBJ_POK_BOOK_  | -797.229 |  -856.08 |  5.03352 |       50 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         77 | poknowledge |             0 |    132 |    -841 |   -157 |          257 |            0 |       0 |  100 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 15976 |     81 | nektulos    |       1 | OBJ_ZONEBOX00  | -1943.36 |  1216.77 |  23.9398 |      218 |       57 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |         -1 | NONE        |             0 |      0 |       0 |      0 |            0 |            0 |       1 |  200 |      0 |          4294967295 |            0 |            0 |            -1 |            -1 | NULL          | NULL                   |
| doors_from_or_to_target_zones |  2057 |     20 | PoKnowledge |       0 | POKNRKPORT500  | -909.187 |  131.793 | -156.148 |      256 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | nektulos    |             0 |   -349 |     705 |     -4 |           20 |            0 |       0 |  100 | 733.98 |          4294967232 |            0 |            0 |            10 |            99 | NULL          | NULL                   |
| doors_from_or_to_target_zones | 17151 |    157 | PoKnowledge |       0 | POKNRKPORT500  | -909.187 |  131.793 | -156.148 |      256 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | nektulos    |             0 |   -349 |     705 |     -4 |           20 |            0 |       0 |  100 | 733.98 |          4294967232 |            0 |            0 |             0 |             9 | NULL          | NULL                   |
+-------------------------------+-------+--------+-------------+---------+----------------+----------+----------+----------+----------+----------+-------+----------+---------+-----------+-------------+-------------+---------------+------------+------------+-------------+---------------+--------+---------+--------+--------------+--------------+---------+------+--------+---------------------+--------------+--------------+---------------+---------------+---------------+------------------------+
+------------------------------+-------+--------+-------------+---------+---------------+----------+---------+----------+---------+----------+-------+----------+---------+-----------+-------------+-------------+---------------+------------+------------+-----------+---------------+--------+--------+--------+--------------+--------------+---------+------+--------+---------------------+--------------+--------------+---------------+---------------+---------------+------------------------+
| section                      | id    | doorid | zone        | version | name          | pos_y    | pos_x   | pos_z    | heading | opentype | guild | lockpick | keyitem | nokeyring | triggerdoor | triggertype | disable_timer | doorisopen | door_param | dest_zone | dest_instance | dest_x | dest_y | dest_z | dest_heading | invert_state | incline | size | buffer | client_version_mask | is_ldon_door | dz_switch_id | min_expansion | max_expansion | content_flags | content_flags_disabled |
+------------------------------+-------+--------+-------------+---------+---------------+----------+---------+----------+---------+----------+-------+----------+---------+-----------+-------------+-------------+---------------+------------+------------+-----------+---------------+--------+--------+--------+--------------+--------------+---------+------+--------+---------------------+--------------+--------------+---------------+---------------+---------------+------------------------+
| poknowledge_doors_to_targets |  2057 |     20 | PoKnowledge |       0 | POKNRKPORT500 | -909.187 | 131.793 | -156.148 |     256 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | nektulos  |             0 |   -349 |    705 |     -4 |           20 |            0 |       0 |  100 | 733.98 |          4294967232 |            0 |            0 |            10 |            99 | NULL          | NULL                   |
| poknowledge_doors_to_targets | 17151 |    157 | PoKnowledge |       0 | POKNRKPORT500 | -909.187 | 131.793 | -156.148 |     256 |       58 |     0 |        0 |       0 |         0 |           0 |           0 |             0 |          0 |          0 | nektulos  |             0 |   -349 |    705 |     -4 |           20 |            0 |       0 |  100 | 733.98 |          4294967232 |            0 |            0 |             0 |             9 | NULL          | NULL                   |
+------------------------------+-------+--------+-------------+---------+---------------+----------+---------+----------+---------+----------+-------+----------+---------+-----------+-------------+-------------+---------------+------------+------------+-----------+---------------+--------+--------+--------+--------------+--------------+---------+------+--------+---------------------+--------------+--------------+---------------+---------------+---------------+------------------------+
+---------------------------+---------+--------------+-----------+---------+--------------+--------------+-------------+------------+-------------+----------+----------+---------------------+------------+------------+-----------+---------------+---------------+---------------+------------------------+
| section                   | id      | spawngroupID | zone      | version | x            | y            | z           | heading    | respawntime | variance | pathgrid | path_when_zone_idle | _condition | cond_value | animation | min_expansion | max_expansion | content_flags | content_flags_disabled |
+---------------------------+---------+--------------+-----------+---------+--------------+--------------+-------------+------------+-------------+----------+----------+---------------------+------------+------------+-----------+---------------+---------------+---------------+------------------------+
| spawn2_target_rows_sample |   38214 |          357 | lavastorm |       1 |   254.875000 |   467.750000 |  -88.625000 |   0.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38215 |          358 | lavastorm |       1 |   192.375000 |   443.000000 |  -80.750000 |   0.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38216 |          359 | lavastorm |       1 |   398.000000 |  1505.000000 |   53.625000 | 198.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38217 |         2513 | lavastorm |       1 |   781.000000 |  1287.000000 |  -75.750000 | 104.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38218 |         2514 | lavastorm |       1 |  -649.000000 |  1845.000000 |  -35.000000 | 352.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38219 |         2515 | lavastorm |       1 |   769.000000 |   432.000000 |  -40.000000 | 181.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38220 |         2516 | lavastorm |       1 |   768.000000 |   395.000000 |  -40.375000 |  32.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38221 |         2517 | lavastorm |       1 |   829.000000 |   447.000000 |  -37.750000 | 363.500000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38222 |         2518 | lavastorm |       1 |   826.000000 |   401.000000 |  -46.375000 | 439.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38223 |         2519 | lavastorm |       1 |  -780.000000 |  1934.000000 |  -86.250000 |  40.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38224 |         2520 | lavastorm |       1 |  -727.000000 |  1894.000000 |  -74.625000 | 168.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38225 |         2521 | lavastorm |       1 |  -518.000000 |  1825.000000 |   37.625000 | 424.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38226 |         2522 | lavastorm |       1 |   815.000000 |  1297.000000 |  -79.250000 | 208.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38227 |         2523 | lavastorm |       1 |   853.000000 |  1252.000000 |  -79.250000 | 448.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38228 |         2524 | lavastorm |       1 |  -773.000000 |  1893.000000 |  -85.250000 | 270.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38229 |         2525 | lavastorm |       1 |   146.875000 |   893.250000 |  -98.750000 |  40.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38230 |         2526 | lavastorm |       1 |  -570.000000 |  1935.000000 |   25.875000 |  56.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38231 |         2527 | lavastorm |       1 | -1071.875000 |   472.500000 |  -88.000000 | 492.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38232 |         2528 | lavastorm |       1 |   661.000000 |  3220.000000 |   38.375000 | 236.000000 |        1440 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38233 |         2529 | lavastorm |       1 |   646.000000 |  3113.000000 |   37.125000 |  12.000000 |        1440 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
| spawn2_target_rows_sample |   38234 |         2530 | lavastorm |       1 |  -270.000000 |  1651.000000 |   68.875000 | 288.000000 |         640 |        0 |        0 |                   0 |          0 |          1 |         0 |             9 |            -1 | NULL          | NULL                   |
