+---------+------------------------------------+---------------------+
| section | audit_name                         | audited_at          |
+---------+------------------------------------+---------------------+
| audit   | 12_sympathetic_level_gate_recovery | 2026-05-24 15:33:26 |
+---------+------------------------------------+---------------------+
+------------------------------------------+
| sympathetic_items_with_level_gates_after |
+------------------------------------------+
|                                        0 |
+------------------------------------------+
+--------+-------------------------------------------------+------------+-----------------------------+-----------+------------+------------+--------------------+-----------+------------+-------------+---------------------------------------+------------+-------------+----------+----------+---------+---------+
| id     | Name                                            | proceffect | proc_spell_name             | proclevel | proclevel2 | worneffect | worn_spell_name    | wornlevel | wornlevel2 | focuseffect | focus_spell_name                      | focuslevel | focuslevel2 | reqlevel | reclevel | classes | slots   |
| 109363 | Wraith's Blade of Aphotic Rites                 |      23854 | Vampiric Strike V           |         0 |          0 |         -1 | NULL               |         0 |          0 |       21572 | Sympathetic Disease VI                |          0 |           0 |       80 |       85 |    1024 |    8192 |
| 109364 | Deathspeaker's Blade of Aphotic Rites           |      23854 | Vampiric Strike V           |         0 |          0 |         -1 | NULL               |         0 |          0 |       21573 | Sympathetic Disease VII               |          0 |           0 |       80 |       85 |    1024 |    8192 |
| 109365 | Incandescent Scepter of the Student Arcanist    |      23733 | Strike of Flames IV         |         0 |          0 |         -1 | NULL               |         0 |          0 |       21556 | Sympathetic Frost V                   |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109366 | Incandescent Scepter of the Apprentice Arcanist |      23733 | Strike of Flames IV         |         0 |          0 |         -1 | NULL               |         0 |          0 |       21557 | Sympathetic Frost VI                  |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109367 | Incandescent Scepter of the Adept Arcanist      |      23733 | Strike of Flames IV         |         0 |          0 |         -1 | NULL               |         0 |          0 |       21557 | Sympathetic Frost VI                  |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109368 | Incandescent Scepter of the Master Arcanist     |      23734 | Strike of Flames V          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21557 | Sympathetic Frost VI                  |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109369 | Incandescent Scepter of the Eternal Arcanist    |      23734 | Strike of Flames V          |         0 |          0 |         -1 | NULL               |         0 |          0 |       21558 | Sympathetic Frost VII                 |          0 |           0 |       80 |       85 |    2048 |    8192 |
| 109370 | Faded Orb of the Magus                          |      23713 | Force of Magic IV           |         0 |          0 |         -1 | NULL               |         0 |          0 |       13397 | Sympathetic Minion                    |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109371 | Glowing Orb of the Magus                        |      23713 | Force of Magic IV           |         0 |          0 |         -1 | NULL               |         0 |          0 |       13397 | Sympathetic Minion                    |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109372 | Splendid Orb of the Magus                       |      23713 | Force of Magic IV           |         0 |          0 |         -1 | NULL               |         0 |          0 |       13397 | Sympathetic Minion                    |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109373 | Brilliant Orb of the Magus                      |      23714 | Force of Magic V            |         0 |          0 |         -1 | NULL               |         0 |          0 |       13397 | Sympathetic Minion                    |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109374 | Radiant Orb of the Arch Magus                   |      23714 | Force of Magic V            |         0 |          0 |         -1 | NULL               |         0 |          0 |       13397 | Sympathetic Minion                    |          0 |           0 |       80 |       85 |    4096 |    8192 |
| 109375 | Illusionist's Staff of Second Sight             |      23713 | Force of Magic IV           |         0 |          0 |         -1 | NULL               |         0 |          0 |       21616 | Sympathetic Alleviation V             |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109376 | Beguiler's Staff of Second Sight                |      23713 | Force of Magic IV           |         0 |          0 |         -1 | NULL               |         0 |          0 |       21617 | Sympathetic Alleviation VI            |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109377 | Phantasmist's Staff of Second Sight             |      23713 | Force of Magic IV           |         0 |          0 |         -1 | NULL               |         0 |          0 |       21617 | Sympathetic Alleviation VI            |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109378 | Visionary's Staff of Second Sight               |      23714 | Force of Magic V            |         0 |          0 |         -1 | NULL               |         0 |          0 |       21617 | Sympathetic Alleviation VI            |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109379 | Enigma's Staff of Second Sight                  |      23714 | Force of Magic V            |         0 |          0 |         -1 | NULL               |         0 |          0 |       21618 | Sympathetic Alleviation VII           |          0 |           0 |       80 |       85 |    8192 |    8192 |
| 109380 | Subhuman Ripslice Claws                         |      23748 | Burst of Cold IX            |         0 |          0 |         -1 | NULL               |         0 |          0 |       21606 | Sympathetic Calming V                 |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109381 | Animalic Ripslice Claws                         |      23749 | Burst of Cold X             |         0 |          0 |         -1 | NULL               |         0 |          0 |       21607 | Sympathetic Calming VI                |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109382 | Brutal Ripslice Claws                           |      23749 | Burst of Cold X             |         0 |          0 |         -1 | NULL               |         0 |          0 |       21607 | Sympathetic Calming VI                |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109383 | Carnal Ripslice Claws                           |      23749 | Burst of Cold X             |         0 |          0 |         -1 | NULL               |         0 |          0 |       21607 | Sympathetic Calming VI                |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109384 | Bestial Ripslice Claws                          |      23750 | Burst of Ice I              |         0 |          0 |         -1 | NULL               |         0 |          0 |       21608 | Sympathetic Calming VII               |          0 |           0 |       80 |       85 |   16384 |    8192 |
| 109743 | Snapjaw Fang                                    |      23754 | Burst of Ice V              |         0 |          0 |         -1 | NULL               |         0 |          0 |       24371 | Sympathetic Burst of Ice III          |          0 |           0 |       83 |       85 |   15360 |    8192 |
| 109749 | Hive Nurse's Corrector                          |      23755 | Burst of Ice VI             |         0 |          0 |         -1 | NULL               |         0 |          0 |       20249 | Sympathetic Hand of Soothing V        |          0 |           0 |       83 |       85 |     546 |    8192 |
| 109774 | Red Gold Sphere                                 |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       21552 | Sympathetic Fire VI                   |          0 |           0 |       83 |       85 |   15906 |   24576 |
| 109775 | Thrumming Essence                               |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       21607 | Sympathetic Calming VI                |          0 |           0 |       83 |       85 |   15906 |   24576 |
| 109776 | Sessiloid Pneumostellate                        |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       21567 | Sympathetic Toxin VI                  |          0 |           0 |       83 |       85 |   15906 |   24576 |
| 110243 | Mad Mephit's Blade                              |      23713 | Force of Magic IV           |         0 |          0 |         -1 | NULL               |         0 |          0 |       24345 | Sympathetic Force of Magic III        |          0 |           0 |       85 |        0 |   15360 |    8192 |
| 110249 | Backdigging Martel                              |      23773 | Strike of Venom IV          |         0 |          0 |         -1 | NULL               |         0 |          0 |       20249 | Sympathetic Hand of Soothing V        |          0 |           0 |       85 |        0 |     546 |    8192 |
| 110274 | Transcendent Fungus                             |         -1 | NULL                        |         0 |          0 |         -1 | NULL               |         0 |          0 |       21618 | Sympathetic Alleviation VII           |          0 |           0 |       85 |        0 |   15906 |   24576 |
+--------+-------------------------------------------------+------------+-----------------------------+-----------+------------+------------+--------------------+-----------+------------+-------------+---------------------------------------+------------+-------------+----------+----------+---------+---------+
+-----------------------------------------------+---------------------+-----------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| migration_name                                | applied_at          | applied_by            | notes                                                                                                                                                                                                  |
+-----------------------------------------------+---------------------+-----------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
| 060_apply_sympathetic_level_gate_recovery.sql | 2026-05-24 15:32:59 | msr_migrate@localhost | Removed proc/worn/focus level gates from Sympathetic item effects. Before=0, changed=0, after=0. Required/recommended levels and Simple Ring of the Hero were intentionally not changed in this slice. |
+-----------------------------------------------+---------------------+-----------------------+--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
